1003020KODEX(삼성)                   
1003228KINDEX(한국투신)              
1003023KBStar(KB)                    
1003027KOSEF(키움)                   
1003261TREX(유리)                    
1003191TIGER(미래에셋)               
1003022ARIRANG(한화)                 
1003257HANARO(NH)                    
1003048SMART(신한)                   
1003019마이티(DB)                    
1003040파워(교보)                    
1XXXXXX기타운용사                    
21주식                
22채권                
23원자재              
24부동산              
25통화                
26혼합자산            
27변동성              
28기타                
31국내
32해외
33국내&해외
4122630KODEX 레버리지                         00302011
4131890ACE 삼성그룹동일가중                   00322811
4132030KODEX 골드선물(H)                      00302032
4138910KODEX 구리선물(H)                      00302032
4138920KODEX 콩선물(H)                        00302032
4140700KODEX 보험                             00302011
4140710KODEX 운송                             00302011
4140950파워 코스피100                         00304011
4143460ACE 밸류대형                           00322811
4144600KODEX 은선물(H)                        00302032
4145670ACE 인버스                             00322811
4152380KODEX 국채선물10년                     00302021
4152500ACE 레버리지                           00322811
4152870파워 200                               00304011
4153130KODEX 단기채권                         00302021
4156080KODEX MSCI Korea                       00302011
4169950KODEX 차이나A50                        00302012
4176950KODEX 국채선물10년인버스               00302021
4181480ACE 미국다우존스리츠(합성 H)           00322842
4185680KODEX 미국S&P바이오(합성)              00302012
4190620ACE 단기통안채                         00322821
4192720파워 고배당저변동성                    00304011
4196030ACE 일본TOPIX레버리지(H)               00322812
4200030KODEX 미국S&P산업재(합성)              00302012
4204450KODEX 차이나H레버리지(H)               00302012
4205720ACE 일본TOPIX인버스(합성 H)            00322812
4211900KODEX 배당성장                         00302011
4213610KODEX 삼성그룹밸류                     00302011
4214980KODEX 단기채권PLUS                     00302021
4218420KODEX 미국S&P에너지(합성)              00302012
4219480KODEX 미국S&P500선물(H)                00302012
4219900ACE 중국본토CSI300레버리지(합성)       00322812
4220130SOL 중국본토 중소형 CSI500(합성 H)     00304812
4223190KODEX 200가치저변동                    00302011
4225130ACE 골드선물 레버리지(합성 H)          00322832
4226380ACE Fn성장소비주도주                   00322811
4226490KODEX 코스피                           00302011
4226980KODEX 200 중소형                       00302011
4229200KODEX 코스닥150                        00302011
4229720KODEX KTOP30                           00302011
4233740KODEX 코스닥150레버리지                00302011
4237350KODEX 코스피100                        00302011
4237370KODEX 배당성장채권혼합                 00302061
4238720ACE 일본Nikkei225(H)                   00322812
4244580KODEX 바이오                           00302011
4244620KODEX 모멘텀Plus                       00302011
4244660KODEX 퀄리티Plus                       00302011
4244670KODEX 밸류Plus                         00302011
4245710ACE 베트남VN30(합성)                   00322812
4251340KODEX 코스닥150선물인버스              00302011
4251350KODEX 선진국MSCI World                 00302012
4251890ACE 코스닥(합성)                       00322811
4252650KODEX 200동일가중                      00302011
4252670KODEX 200선물인버스2X                  00302011
4256440ACE 인도네시아MSCI(합성)               00322812
4256750KODEX 차이나심천ChiNext(합성)          00302012
4261220KODEX WTI원유선물(H)                   00302032
4261240KODEX 미국달러선물                     00302051
4261250KODEX 미국달러선물레버리지             00302051
4261260KODEX 미국달러선물인버스2X             00302051
4261270KODEX 미국달러선물인버스               00302051
4261920ACE 필리핀MSCI(합성)                   00322812
4265690ACE 러시아MSCI(합성)                   00322812
4266360KODEX 미디어&엔터테인먼트              00302011
4266370KODEX IT                               00302011
4266390KODEX 경기소비재                       00302011
4266410KODEX 필수소비재                       00302011
4266420KODEX 헬스케어                         00302011
4269420KODEX S&P글로벌인프라(합성)            00302012
4271050KODEX WTI원유선물인버스(H)             00302032
4271060KODEX 3대농산물선물(H)                 00302032
4272220ACE 스마트모멘텀                       00322811
4272230ACE 스마트밸류                         00322811
4272910ACE 중장기국공채액티브                 00322821
4273130KODEX 종합채권(AA-이상)액티브          00302021
4273140KODEX 단기변동금리부채권액티브         00302021
4275280KODEX MSCI모멘텀                       00302011
4275290KODEX MSCI밸류                         00302011
4275300KODEX MSCI퀄리티                       00302011
4276970KODEX 미국S&P500배당귀족커버드콜(합성 H00302012
4276990KODEX 글로벌4차산업로보틱스(합성)      00302013
4278530KODEX 200TR                            00302011
4278540KODEX MSCI Korea TR                    00302011
4279530KODEX 고배당                           00302011
4279540KODEX 최소변동성                       00302011
4280320ACE 미국IT인터넷S&P(합성 H)            00322812
4280930KODEX 미국러셀2000(H)                  00302012
4280940KODEX 골드선물인버스(H)                00302032
4283580KODEX 차이나CSI300                     00302012
4284430KODEX 200미국채혼합                    00302063
4285690FOCUS ESG리더스                        XXXXXX11
4289040KODEX MSCI KOREA ESG유니버설           00302011
4291130ACE 멕시코MSCI(합성)                   00322812
4291890KODEX MSCI EM선물(H)                   00302012
4292190KODEX KRX300                           00302011
4292500SOL KRX300                             00304811
4292730FOCUS KRX300                           XXXXXX11
4292770KODEX 국채선물3년인버스                00302021
4295040SOL 200TR                              00304811
4298770KODEX 한국대만IT프리미어               00302013
4299070ACE 국채선물10년인버스                 00322821
4299080ACE 국채선물3년인버스                  00322821
4300950KODEX 게임산업                         00302011
4304660KODEX 미국채울트라30년선물(H)          00302022
4304670KODEX 미국채울트라30년선물인버스(H)    00302022
4304940KODEX 미국나스닥100선물(H)             00302012
4305050ACE 코스피                             00322811
4305720KODEX 2차전지산업                      00302011
4306950KODEX KRX300레버리지                   00302011
4308620KODEX 미국채10년선물                   00302022
4309230ACE 미국WideMoat가치주                 00322812
4314250KODEX 미국FANG플러스(H)                00302012
4315930KODEX Top5PlusTR                       00302011
4316300ACE 싱가포르리츠                       00322842
4321410KODEX 멀티에셋하이인컴(H)              00302062
4322120ACE 스마트퀄리티                       00322811
4322130ACE 스마트로우볼                       00322811
4322150ACE 스마트하이베타                     00322811
4325010KODEX Fn성장                           00302011
4325020KODEX 배당가치                         00302011
4329650KODEX TRF3070                          00302063
4329660KODEX TRF5050                          00302063
4329670KODEX TRF7030                          00302063
4332500ACE 200TR                              00322811
4337120KODEX Fn멀티팩터                       00302011
4337140KODEX 코스피대형주                     00302011
4337150KODEX 200exTOP                         00302011
4337160KODEX 200ESG                           00302011
4342140ACE 싱가포르리츠채권혼합모닝스타       00322863
4352540KODEX TSE일본리츠(H)                   00302042
4352560KODEX 다우존스미국리츠(H)              00302042
4354500ACE 코스닥150                          00322811
4356540ACE 종합채권(AA-이상)KIS액티브         00322821
4359210KODEX 코스피TR                         00302011
